customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,first_purchase,last_purchase,lifespan_days,avg_purchase_value,lifespan_years,purchases_per_year,estimated_clv
CUST_03249,415,8,1024.95,2,3,3,233,At Risk,2022-08-07,2023-11-13,463,128.11875,1.267624914442163,6.311015118790497,2425.68
CUST_03250,721,4,202.13,1,2,1,121,Hibernating,2022-06-04,2023-01-11,221,50.5325,0.6050650239561944,6.610859728506787,1002.19
CUST_03251,411,12,2045.71,2,4,4,244,Cannot Lose Them,2022-08-20,2023-11-17,454,170.47583333333333,1.242984257357974,9.654185022026432,4937.42
CUST_03252,31,7,512.35,5,2,2,522,Potential Loyalists,2024-02-26,2024-12-01,279,73.19285714285715,0.7638603696098563,9.163978494623656,2012.21
CUST_03253,586,21,5537.02,1,5,5,155,Cannot Lose Them,2022-05-30,2023-05-26,361,263.66761904761904,0.9883641341546886,21.247229916897506,16806.62
CUST_03254,23,12,2465.1,5,4,4,544,Champions,2023-08-29,2024-12-09,468,205.42499999999998,1.2813141683778233,9.365384615384617,5771.65
CUST_03255,633,3,231.19,1,1,1,111,Hibernating,2022-08-11,2023-04-09,241,77.06333333333333,0.6598220396988365,4.546680497925311,1051.15
CUST_03256,9,8,1248.37,5,3,3,533,Potential Loyalists,2024-02-29,2024-12-23,298,156.04625,0.8158795345653662,9.805369127516778,4590.27
CUST_03257,746,8,1632.3899999999999,1,3,3,133,At Risk,2022-04-19,2022-12-17,242,204.04874999999998,0.6625598904859685,12.074380165289256,7391.29
CUST_03258,52,5,1371.29,4,2,3,423,Potential Loyalists,2024-02-06,2024-11-10,278,274.258,0.7611225188227242,6.569244604316546,5405.0
CUST_03259,999,1,51.32,1,1,1,111,Hibernating,2022-04-08,2022-04-08,0,51.32,0.08213552361396304,12.175,1874.46
CUST_03260,31,5,765.23,5,2,2,522,Potential Loyalists,2024-04-12,2024-12-01,233,153.046,0.6379192334017796,7.837982832618026,3598.72
CUST_03261,452,20,3642.38,2,5,5,255,Cannot Lose Them,2022-08-28,2023-10-07,405,182.119,1.108829568788501,18.037037037037038,9854.66
CUST_03262,558,6,1028.66,1,2,3,123,Hibernating,2022-09-17,2023-06-23,279,171.44333333333336,0.7638603696098563,7.854838709677419,4039.98
CUST_03263,212,17,2388.1,3,4,4,344,Loyal Customers,2023-07-30,2024-06-03,309,140.4764705882353,0.8459958932238193,20.094660194174757,8468.48
CUST_03264,247,1,54.44,3,1,1,311,Need Attention,2024-04-29,2024-04-29,0,54.44,0.08213552361396304,12.175,1988.42
CUST_03265,500,12,2572.57,2,4,4,244,Cannot Lose Them,2022-04-30,2023-08-20,477,214.38083333333336,1.3059548254620124,9.18867924528302,5909.63
CUST_03266,485,8,511.88,2,3,2,232,At Risk,2022-05-30,2023-09-04,462,63.985,1.264887063655031,6.324675324675324,1214.05
CUST_03267,52,8,1332.13,4,3,3,433,Potential Loyalists,2023-12-01,2024-11-10,345,166.51625,0.944558521560575,8.469565217391304,4230.96
CUST_03268,198,16,3521.9900000000002,3,4,5,345,Loyal Customers,2023-08-31,2024-06-17,291,220.12437500000001,0.7967145790554415,20.082474226804123,13261.93
CUST_03269,22,5,480.59,5,2,2,522,Potential Loyalists,2024-01-15,2024-12-10,330,96.118,0.9034907597535934,5.534090909090909,1595.78
CUST_03270,739,20,4286.59,1,5,5,155,Cannot Lose Them,2022-01-13,2022-12-24,345,214.3295,0.944558521560575,21.17391304347826,13614.58
CUST_03271,48,2,229.79999999999998,4,1,1,411,New Customers,2024-07-10,2024-11-14,127,114.89999999999999,0.34770704996577684,5.751968503937008,1982.7
CUST_03272,493,2,393.43,2,1,1,211,Hibernating,2023-05-03,2023-08-27,116,196.715,0.31759069130732376,6.297413793103448,3716.39
CUST_03273,772,2,362.06,1,1,1,111,Hibernating,2022-07-07,2022-11-21,137,181.03,0.3750855578370979,5.3321167883211675,2895.82
CUST_03274,45,13,2067.3,4,4,4,444,Champions,2023-09-11,2024-11-17,433,159.02307692307693,1.1854893908281998,10.96593533487298,5231.51
CUST_03275,261,11,2883.92,3,4,4,344,Loyal Customers,2023-01-13,2024-04-15,458,262.17454545454547,1.2539356605065024,8.772379912663755,6899.68
CUST_03276,444,1,95.89,2,1,1,211,Hibernating,2023-10-15,2023-10-15,0,95.89,0.08213552361396304,12.175,3502.38
CUST_03277,768,3,410.19,1,1,2,112,Hibernating,2022-03-27,2022-11-25,243,136.73,0.6652977412731006,4.5092592592592595,1849.65
CUST_03278,36,6,402.34,5,2,2,522,Potential Loyalists,2024-01-31,2024-11-26,300,67.05666666666666,0.8213552361396304,7.305000000000001,1469.55
CUST_03279,299,27,5772.75,3,5,5,355,Loyal Customers,2022-10-15,2024-03-08,510,213.80555555555554,1.3963039014373717,19.336764705882352,12402.92
CUST_03280,619,1,41.97,1,1,1,111,Hibernating,2023-04-23,2023-04-23,0,41.97,0.08213552361396304,12.175,1532.95
CUST_03281,86,6,817.8199999999999,4,2,2,422,Potential Loyalists,2023-11-29,2024-10-07,313,136.3033333333333,0.8569472963723477,7.001597444089457,2863.02
CUST_03282,224,3,434.08000000000004,3,1,2,312,Need Attention,2023-12-10,2024-05-22,164,144.69333333333336,0.4490075290896646,6.6814024390243905,2900.26
CUST_03283,47,5,774.97,4,2,2,422,Potential Loyalists,2024-03-04,2024-11-15,256,154.994,0.7008898015058179,7.1337890625,3317.08
CUST_03284,63,9,2163.55,4,3,4,434,Potential Loyalists,2023-12-15,2024-10-30,320,240.39444444444447,0.8761122518822724,10.27265625,7408.47
CUST_03285,93,6,1750.94,4,2,3,423,Potential Loyalists,2023-11-16,2024-09-30,319,291.8233333333333,0.8733744010951403,6.869905956112853,6014.4
CUST_03286,29,6,780.81,5,2,2,522,Potential Loyalists,2024-01-31,2024-12-03,307,130.135,0.840520191649555,7.138436482084691,2786.88
CUST_03287,104,9,1125.44,4,3,3,433,Potential Loyalists,2023-11-03,2024-09-19,321,125.0488888888889,0.8788501026694046,10.240654205607477,3841.75
CUST_03288,85,18,3741.97,4,5,5,455,Champions,2022-12-10,2024-10-08,668,207.88722222222222,1.8288843258042438,9.842065868263473,6138.12
CUST_03289,245,4,891.1199999999999,3,2,2,322,Need Attention,2023-09-16,2024-05-01,228,222.77999999999997,0.6242299794661191,6.407894736842105,4282.65
CUST_03290,48,4,636.24,4,2,2,422,Potential Loyalists,2024-04-20,2024-11-14,208,159.06,0.5694729637234771,7.024038461538461,3351.73
CUST_03291,306,29,6431.77,3,5,5,355,Loyal Customers,2022-10-22,2024-03-01,496,221.7851724137931,1.3579739904175223,21.355342741935484,14208.9
CUST_03292,74,19,4823.34,4,5,5,455,Champions,2022-08-19,2024-10-19,792,253.86,2.1683778234086244,8.762310606060606,6673.2
CUST_03293,32,7,1171.19,5,2,3,523,Potential Loyalists,2023-11-11,2024-11-30,385,167.31285714285715,1.054072553045859,6.640909090909091,3333.33
CUST_03294,736,4,383.89,1,2,1,121,Hibernating,2022-05-07,2022-12-27,234,95.9725,0.6406570841889117,6.2435897435897445,1797.64
CUST_03295,577,18,5609.88,1,5,5,155,Cannot Lose Them,2022-07-25,2023-06-04,314,311.66,0.8596851471594799,20.937898089171973,19576.52
CUST_03296,466,2,248.07,2,1,1,211,Hibernating,2023-05-26,2023-09-23,120,124.035,0.32854209445585214,6.0875,2265.19
CUST_03297,35,11,1557.45,5,4,3,543,Loyal Customers,2024-01-19,2024-11-27,313,141.58636363636364,0.8569472963723477,12.836261980830672,5452.32
CUST_03298,765,1,96.72,1,1,1,111,Hibernating,2022-11-28,2022-11-28,0,96.72,0.08213552361396304,12.175,3532.7
CUST_03299,75,31,7011.93,4,5,5,455,Champions,2023-02-04,2024-10-18,622,226.19129032258064,1.702943189596167,18.203778135048232,12352.61
CUST_03300,2,19,2703.97,5,5,4,554,Champions,2022-12-25,2024-12-30,736,142.31421052631578,2.0150581793292264,9.429008152173914,4025.65
CUST_03301,661,8,2046.1599999999999,1,3,4,134,Cannot Lose Them,2022-05-18,2023-03-12,298,255.76999999999998,0.8158795345653662,9.805369127516778,7523.76
CUST_03302,374,15,2135.75,2,4,4,244,Cannot Lose Them,2023-03-18,2023-12-24,281,142.38333333333333,0.7693360711841205,19.497330960854093,8328.28
CUST_03303,21,20,4353.87,5,5,5,555,Champions,2022-10-01,2024-12-11,802,217.6935,2.195756331279945,9.108478802992519,5948.57
CUST_03304,507,14,2483.58,2,4,4,244,Cannot Lose Them,2022-03-31,2023-08-13,500,177.39857142857142,1.3689253935660506,10.227,5442.77
CUST_03305,314,8,1248.42,3,3,3,333,Need Attention,2023-05-24,2024-02-22,274,156.0525,0.7501711156741958,10.664233576642335,4992.54
CUST_03306,34,13,2804.21,5,4,4,544,Champions,2023-09-27,2024-11-28,428,215.70846153846153,1.1718001368925393,11.094042056074768,7179.24
CUST_03307,408,11,2849.82,2,4,4,244,Cannot Lose Them,2022-09-21,2023-11-20,425,259.07454545454544,1.163586584531143,9.453529411764706,7347.51
CUST_03308,284,4,843.14,3,2,2,322,Need Attention,2023-10-14,2024-03-23,161,210.785,0.4407939767282683,9.074534161490684,5738.33
CUST_03309,425,2,600.0,2,1,2,212,Hibernating,2023-06-03,2023-11-03,153,300.0,0.4188911704312115,4.7745098039215685,4297.06
CUST_03310,276,8,823.4,3,3,2,332,Need Attention,2023-06-02,2024-03-31,303,102.925,0.8295687885010267,9.643564356435643,2977.69
CUST_03311,182,11,3386.36,4,4,4,444,Champions,2023-05-11,2024-07-03,419,307.8509090909091,1.1471594798083504,9.58890214797136,8855.86
CUST_03312,345,12,3118.84,2,4,4,244,Cannot Lose Them,2022-12-13,2024-01-22,405,259.90333333333336,1.108829568788501,10.822222222222223,8438.19
CUST_03313,6,19,3159.94,5,5,4,554,Champions,2024-02-18,2024-12-26,312,166.31263157894736,0.8542094455852156,22.24278846153846,11097.77
CUST_03314,173,2,103.93,4,1,1,411,New Customers,2024-01-28,2024-07-12,166,51.965,0.4544832306639288,4.400602409638554,686.03
CUST_03315,297,2,486.33000000000004,3,1,2,312,Need Attention,2024-01-01,2024-03-10,69,243.16500000000002,0.188911704312115,10.58695652173913,7723.13
CUST_03316,415,12,1473.73,2,4,3,243,Loyal Customers,2022-08-08,2023-11-13,462,122.81083333333333,1.264887063655031,9.487012987012987,3495.32
CUST_03317,4,9,1685.3400000000001,5,3,3,533,Potential Loyalists,2024-01-27,2024-12-28,336,187.26000000000002,0.919917864476386,9.783482142857142,5496.16
CUST_03318,330,10,1384.85,3,3,3,333,Need Attention,2022-06-05,2024-02-06,611,138.48499999999999,1.672826830937714,5.9779050736497545,2483.55
CUST_03319,36,6,1828.6399999999999,5,2,4,524,Potential Loyalists,2023-12-26,2024-11-26,336,304.7733333333333,0.919917864476386,6.522321428571429,5963.49
CUST_03320,694,4,629.56,1,2,2,122,Hibernating,2022-07-27,2023-02-07,195,157.39,0.5338809034907598,7.4923076923076914,3537.64
CUST_03321,334,7,879.1800000000001,3,2,2,322,Need Attention,2023-02-08,2024-02-02,359,125.59714285714287,0.9828884325804244,7.121866295264624,2683.46
CUST_03322,21,8,2173.9700000000003,5,3,4,534,Potential Loyalists,2024-02-14,2024-12-11,301,271.74625000000003,0.8240930869267625,9.707641196013288,7914.05
CUST_03323,15,35,8397.51,5,5,5,555,Champions,2023-04-24,2024-12-17,603,239.92885714285714,1.6509240246406571,21.200248756218905,15259.65
CUST_03324,423,6,849.3399999999999,2,2,2,222,Hibernating,2022-11-14,2023-11-05,356,141.55666666666664,0.974674880219028,6.155898876404494,2614.23
CUST_03325,15,18,2584.23,5,5,4,554,Champions,2023-04-07,2024-12-17,620,143.56833333333333,1.6974674880219027,10.604032258064517,4567.21
CUST_03326,151,11,1857.98,4,4,4,444,Champions,2023-06-10,2024-08-03,420,168.90727272727273,1.1498973305954825,9.56607142857143,4847.34
CUST_03327,343,20,4245.92,2,5,5,255,Cannot Lose Them,2023-03-20,2024-01-24,310,212.296,0.8487337440109514,23.56451612903226,15007.96
CUST_03328,26,12,2110.67,5,4,4,544,Champions,2023-09-24,2024-12-06,439,175.88916666666668,1.2019164955509924,9.984054669703873,5268.26
CUST_03329,353,10,1091.29,2,3,3,233,At Risk,2022-04-08,2024-01-14,646,109.12899999999999,1.7686516084873374,5.654024767801857,1851.05
CUST_03330,12,22,5355.44,5,5,5,555,Champions,2023-11-23,2024-12-20,393,243.4290909090909,1.0759753593429158,20.446564885496183,14931.87
CUST_03331,182,9,1270.48,4,3,3,433,Potential Loyalists,2022-11-28,2024-07-03,583,141.16444444444446,1.596167008898015,5.638507718696398,2387.87
CUST_03332,415,1,14.3,2,1,1,211,Hibernating,2023-11-13,2023-11-13,0,14.3,0.08213552361396304,12.175,522.31
CUST_03333,48,10,926.67,4,3,2,432,Potential Loyalists,2023-06-03,2024-11-14,530,92.667,1.4510609171800137,6.891509433962264,1915.85
CUST_03334,43,3,577.56,5,1,2,512,New Customers,2024-05-20,2024-11-19,183,192.51999999999998,0.5010266940451745,5.987704918032787,3458.26
CUST_03335,121,6,356.92,4,2,1,421,Potential Loyalists,2023-08-14,2024-09-02,385,59.48666666666667,1.054072553045859,5.6922077922077925,1015.83
CUST_03336,358,9,1085.69,2,3,3,233,At Risk,2023-01-29,2024-01-09,345,120.63222222222223,0.944558521560575,9.528260869565218,3448.25
CUST_03337,55,4,628.75,4,2,2,422,Potential Loyalists,2024-04-07,2024-11-07,214,157.1875,0.5859000684462696,6.827102803738319,3219.41
CUST_03338,6,15,2544.84,5,4,4,544,Champions,2023-06-25,2024-12-26,550,169.656,1.5058179329226558,9.961363636363636,5070.02
CUST_03339,132,2,80.66,4,1,1,411,New Customers,2024-05-12,2024-08-22,102,40.33,0.2792607802874743,7.161764705882353,866.5
CUST_03340,46,6,515.02,4,2,2,422,Potential Loyalists,2024-01-27,2024-11-16,294,85.83666666666666,0.8049281314168378,7.454081632653061,1919.5
CUST_03341,428,4,992.25,2,2,3,223,Hibernating,2023-04-06,2023-10-31,208,248.0625,0.5694729637234771,7.024038461538461,5227.2
CUST_03342,198,1,192.55,3,1,1,311,Need Attention,2024-06-17,2024-06-17,0,192.55,0.08213552361396304,12.175,7032.89
CUST_03343,417,12,3430.0199999999995,2,4,5,245,Cannot Lose Them,2022-08-10,2023-11-11,458,285.835,1.2539356605065024,9.569868995633188,8206.21
CUST_03344,973,1,118.02,1,1,1,111,Hibernating,2022-05-04,2022-05-04,0,118.02,0.08213552361396304,12.175,4310.68
CUST_03345,8,25,4021.83,5,5,5,555,Champions,2023-09-28,2024-12-24,453,160.8732,1.2402464065708418,20.15728476821192,9728.3
CUST_03346,58,4,587.46,4,2,2,422,Potential Loyalists,2024-03-26,2024-11-04,223,146.865,0.6105407255304586,6.551569506726458,2886.59
CUST_03347,599,7,1722.67,1,2,3,123,Hibernating,2022-03-19,2023-05-13,420,246.0957142857143,1.1498973305954825,6.0875,4494.32
CUST_03348,264,28,5409.68,3,5,5,355,Loyal Customers,2022-10-03,2024-04-12,557,193.20285714285714,1.5249828884325805,18.360861759425493,10642.11
CUST_03349,270,16,2552.43,3,4,4,344,Loyal Customers,2022-10-01,2024-04-06,553,159.526875,1.514031485284052,10.567811934900543,5057.55
CUST_03350,570,27,7030.67,1,5,5,155,Cannot Lose Them,2022-02-11,2023-06-11,485,260.3951851851852,1.3278576317590691,20.333505154639177,15884.24
CUST_03351,577,1,187.35,1,1,1,111,Hibernating,2023-06-04,2023-06-04,0,187.35,0.08213552361396304,12.175,6842.96
CUST_03352,555,1,62.36,1,1,1,111,Hibernating,2023-06-26,2023-06-26,0,62.36,0.08213552361396304,12.175,2277.7
CUST_03353,446,25,4657.16,2,5,5,255,Cannot Lose Them,2022-07-27,2023-10-13,443,186.2864,1.212867898699521,20.612302483069975,11519.37
CUST_03354,310,5,321.3,3,2,1,321,Need Attention,2023-07-26,2024-02-26,215,64.26,0.5886379192334018,8.494186046511627,1637.51
CUST_03355,316,40,10199.54,3,5,5,355,Loyal Customers,2022-04-06,2024-02-20,685,254.98850000000002,1.8754277891854894,21.32846715328467,16315.54
CUST_03356,319,1,170.66,3,1,1,311,Need Attention,2024-02-17,2024-02-17,0,170.66,0.08213552361396304,12.175,6233.36
CUST_03357,372,4,686.28,2,2,2,222,Hibernating,2023-06-28,2023-12-26,181,171.57,0.49555099247091033,8.07182320441989,4154.65
CUST_03358,660,9,1048.81,1,3,3,133,At Risk,2022-04-25,2023-03-13,322,116.53444444444443,0.8815879534565366,10.208850931677018,3569.05
CUST_03359,3,18,2437.16,5,5,4,554,Champions,2023-02-08,2024-12-29,690,135.39777777777778,1.88911704312115,9.528260869565218,3870.32
CUST_03360,721,2,353.72,1,1,1,111,Hibernating,2022-11-11,2023-01-11,61,176.86,0.16700889801505817,11.975409836065575,6353.91
CUST_03361,207,16,3594.61,3,4,5,345,Loyal Customers,2023-08-03,2024-06-08,310,224.663125,0.8487337440109514,18.851612903225806,12705.79
CUST_03362,22,9,1993.79,5,3,4,534,Potential Loyalists,2024-01-15,2024-12-10,330,221.53222222222223,0.9034907597535934,9.961363636363636,6620.29
CUST_03363,235,22,3447.44,3,5,5,355,Loyal Customers,2023-05-03,2024-05-11,374,156.7018181818182,1.0239561943874058,21.48529411764706,10100.35
CUST_03364,334,29,5336.37,3,5,5,355,Loyal Customers,2022-10-07,2024-02-02,483,184.01275862068965,1.322381930184805,21.930124223602483,12106.27
CUST_03365,543,22,3067.64,1,5,4,154,Cannot Lose Them,2022-06-11,2023-07-08,392,139.43818181818182,1.0732375085557837,20.49872448979592,8574.91
CUST_03366,119,39,10271.3,4,5,5,455,Champions,2022-11-13,2024-09-04,661,263.3666666666667,1.809719370294319,21.550302571860815,17026.89
CUST_03367,947,1,422.17,1,1,2,112,Hibernating,2022-05-30,2022-05-30,0,422.17,0.08213552361396304,12.175,15419.76
CUST_03368,1015,1,30.65,1,1,1,111,Hibernating,2022-03-23,2022-03-23,0,30.65,0.08213552361396304,12.175,1119.49
CUST_03369,36,8,1438.18,5,3,3,533,Potential Loyalists,2024-03-11,2024-11-26,260,179.7725,0.7118412046543463,11.23846153846154,6061.1
CUST_03370,494,9,1517.08,2,3,3,233,At Risk,2022-10-01,2023-08-26,329,168.56444444444443,0.9007529089664613,9.99164133738602,5052.71
CUST_03371,289,1,233.03,3,1,1,311,Need Attention,2024-03-18,2024-03-18,0,233.03,0.08213552361396304,12.175,8511.42
CUST_03372,196,8,1438.81,3,3,3,333,Need Attention,2023-02-08,2024-06-19,497,179.85125,1.3607118412046544,5.879275653923541,3172.19
CUST_03373,19,29,6208.76,5,5,5,555,Champions,2023-08-09,2024-12-13,492,214.0951724137931,1.3470225872689938,21.52896341463415,13827.74
CUST_03374,217,15,3258.2,3,4,4,344,Loyal Customers,2023-10-06,2024-05-29,236,217.2133333333333,0.6461327857631759,23.215042372881356,15127.85
CUST_03375,68,7,1222.44,4,2,3,423,Potential Loyalists,2023-09-27,2024-10-25,394,174.6342857142857,1.0787132101300478,6.489213197969543,3399.72
CUST_03376,702,9,1355.68,1,3,3,133,At Risk,2022-03-09,2023-01-30,327,150.63111111111112,0.8952772073921971,10.052752293577981,4542.77
CUST_03377,679,3,455.11,1,1,2,112,Hibernating,2022-08-12,2023-02-22,194,151.70333333333335,0.5311430527036276,5.648195876288661,2570.55
CUST_03378,486,26,4867.31,2,5,5,255,Cannot Lose Them,2022-05-05,2023-09-03,486,187.20423076923078,1.3305954825462012,19.540123456790123,10973.98
CUST_03379,330,26,6453.42,3,5,5,355,Loyal Customers,2022-08-19,2024-02-06,536,248.20846153846153,1.4674880219028064,17.717350746268657,13192.79
CUST_03380,403,3,293.05,2,1,1,211,Hibernating,2023-03-09,2023-11-25,261,97.68333333333334,0.7145790554414785,4.198275862068965,1230.3
CUST_03381,128,11,2116.88,4,4,4,444,Champions,2023-08-22,2024-08-26,370,192.4436363636364,1.0130047912388775,10.858783783783784,6269.11
CUST_03382,629,4,437.87,1,2,2,122,Hibernating,2022-10-31,2023-04-13,164,109.4675,0.4490075290896646,8.908536585365853,2925.59
CUST_03383,414,2,196.9,2,1,1,211,Hibernating,2023-05-27,2023-11-14,171,98.45,0.4681724845995893,4.271929824561403,1261.71
CUST_03384,131,2,147.32,4,1,1,411,New Customers,2024-05-22,2024-08-23,93,73.66,0.2546201232032854,7.854838709677419,1735.76
CUST_03385,180,11,2085.49,4,4,4,444,Champions,2023-08-20,2024-07-05,320,189.58999999999997,0.8761122518822724,12.555468750000001,7141.17
CUST_03386,1,11,1637.51,5,4,3,543,Loyal Customers,2023-12-19,2024-12-31,378,148.86454545454546,1.0349075975359343,10.628968253968253,4746.83
CUST_03387,302,8,856.09,3,3,2,332,Need Attention,2023-02-01,2024-03-05,398,107.01125,1.0896646132785763,7.341708542713568,2356.94
CUST_03388,145,2,252.45999999999998,4,1,1,411,New Customers,2024-04-14,2024-08-09,117,126.22999999999999,0.3203285420944558,6.2435897435897445,2364.39
CUST_03389,208,10,972.76,3,3,2,332,Need Attention,2023-05-30,2024-06-07,374,97.276,1.0239561943874058,9.766042780748664,2850.0
CUST_03390,829,4,733.11,1,2,2,122,Hibernating,2022-03-18,2022-09-25,191,183.2775,0.5229295003422314,7.649214659685863,4205.79
CUST_03391,758,1,169.58,1,1,1,111,Hibernating,2022-12-05,2022-12-05,0,169.58,0.08213552361396304,12.175,6193.91
CUST_03392,481,2,86.49000000000001,2,1,1,211,Hibernating,2023-03-17,2023-09-08,175,43.245000000000005,0.4791238877481177,4.174285714285714,541.55
CUST_03393,15,35,9116.17,5,5,5,555,Champions,2023-02-23,2024-12-17,663,260.462,1.8151950718685832,19.281674208144796,15066.43
CUST_03394,320,4,685.95,3,2,2,322,Need Attention,2023-06-20,2024-02-16,241,171.4875,0.6598220396988365,6.062240663900415,3118.8
CUST_03395,9,17,2630.7200000000003,5,4,4,544,Champions,2024-02-03,2024-12-23,324,154.74823529411765,0.8870636550308009,19.16435185185185,8896.95
CUST_03396,513,1,18.72,2,1,1,211,Hibernating,2023-08-07,2023-08-07,0,18.72,0.08213552361396304,12.175,683.75
CUST_03397,596,2,114.53999999999999,1,1,1,111,Hibernating,2023-02-20,2023-05-16,85,57.269999999999996,0.2327173169062286,8.594117647058823,1476.56
CUST_03398,408,26,4047.64,2,5,5,255,Cannot Lose Them,2022-07-30,2023-11-20,478,155.67846153846153,1.3086926762491444,19.86715481171548,9278.66
CUST_03399,110,4,971.79,4,2,2,422,Potential Loyalists,2024-03-15,2024-09-13,182,242.9475,0.49828884325804246,8.027472527472527,5850.76
CUST_03400,571,6,736.38,1,2,2,122,Hibernating,2022-08-04,2023-06-10,310,122.73,0.8487337440109514,7.069354838709677,2602.87
CUST_03401,27,16,3391.52,5,4,5,545,Champions,2023-05-15,2024-12-05,570,211.97,1.5605749486652978,10.252631578947367,6519.75
CUST_03402,9,24,5946.78,5,5,5,555,Champions,2023-10-04,2024-12-23,446,247.7825,1.2210814510609171,19.654708520179373,14610.28
CUST_03403,340,22,3209.73,2,5,4,254,Cannot Lose Them,2023-01-31,2024-01-27,361,145.8968181818182,0.9883641341546886,22.2590027700831,9742.55
CUST_03404,230,19,3195.4700000000003,3,5,4,354,Loyal Customers,2022-04-25,2024-05-16,752,168.1826315789474,2.0588637919233403,9.228390957446807,4656.17
CUST_03405,231,5,1159.74,3,2,3,323,Need Attention,2023-08-07,2024-05-15,282,231.948,0.7720739219712526,6.476063829787234,4506.33
CUST_03406,681,16,4752.32,1,4,5,145,Cannot Lose Them,2022-05-29,2023-02-20,267,297.02,0.731006160164271,21.887640449438205,19503.2
CUST_03407,129,16,3052.12,4,4,4,444,Champions,2022-12-13,2024-08-25,621,190.7575,1.700205338809035,9.41062801932367,5385.44
CUST_03408,708,1,135.67,1,1,1,111,Hibernating,2023-01-24,2023-01-24,0,135.67,0.08213552361396304,12.175,4955.35
CUST_03409,11,13,2473.14,5,4,4,544,Champions,2023-08-06,2024-12-21,503,190.24153846153845,1.377138945927447,9.439860834990059,5387.56
CUST_03410,41,37,7383.02,5,5,5,555,Champions,2023-01-08,2024-11-21,683,199.5410810810811,1.8699520876112252,19.786603221083453,11844.72
CUST_03411,162,10,887.6099999999999,4,3,2,432,Potential Loyalists,2023-08-11,2024-07-23,347,88.761,0.9500342231348392,10.52593659942363,2802.88
CUST_03412,295,19,3423.17,3,5,5,355,Loyal Customers,2022-02-25,2024-03-12,746,180.16684210526316,2.0424366872005475,9.302613941018768,5028.07
CUST_03413,373,2,238.24,2,1,1,211,Hibernating,2023-08-22,2023-12-25,125,119.12,0.34223134839151265,5.844,2088.41
CUST_03414,467,13,1561.31,2,4,3,243,Loyal Customers,2022-07-20,2023-09-22,429,120.10076923076923,1.1745379876796715,11.068181818181817,3987.89
CUST_03415,1,19,2758.3,5,5,4,554,Champions,2023-02-01,2024-12-31,699,145.17368421052632,1.9137577002053388,9.928111587982833,4323.9
CUST_03416,647,3,143.68,1,1,1,111,Hibernating,2022-07-15,2023-03-26,254,47.89333333333334,0.6954140999315537,4.3139763779527565,619.83
CUST_03417,704,4,358.89,1,2,1,121,Hibernating,2022-06-15,2023-01-28,227,89.7225,0.621492128678987,6.436123348017621,1732.4
CUST_03418,382,2,361.63,2,1,1,211,Hibernating,2023-10-10,2023-12-16,67,180.815,0.1834360027378508,10.902985074626866,5914.27
CUST_03419,683,5,615.57,1,2,2,122,Hibernating,2022-06-08,2023-02-18,255,123.114,0.6981519507186859,7.161764705882352,2645.14
CUST_03420,318,5,340.6,3,2,1,321,Need Attention,2023-08-01,2024-02-18,201,68.12,0.5503080082135524,9.085820895522387,1856.78
CUST_03421,525,6,890.51,1,2,2,122,Hibernating,2022-09-07,2023-07-26,322,148.41833333333332,0.8815879534565366,6.805900621118012,3030.36
CUST_03422,556,7,893.97,1,2,2,122,Hibernating,2022-06-19,2023-06-25,371,127.71000000000001,1.0157426420260096,6.891509433962264,2640.34
CUST_03423,18,32,5446.3,5,5,5,555,Champions,2023-04-23,2024-12-14,601,170.196875,1.6454483230663928,19.44758735440932,9929.76
CUST_03424,639,1,61.43,1,1,1,111,Hibernating,2023-04-03,2023-04-03,0,61.43,0.08213552361396304,12.175,2243.73
CUST_03425,1,25,7389.17,5,5,5,555,Champions,2023-09-11,2024-12-31,477,295.5668,1.3059548254620124,19.14308176100629,16974.18
CUST_03426,196,4,482.82,3,2,2,322,Need Attention,2024-01-22,2024-06-19,149,120.705,0.4079397672826831,9.805369127516778,3550.67
CUST_03427,590,1,46.9,1,1,1,111,Hibernating,2023-05-22,2023-05-22,0,46.9,0.08213552361396304,12.175,1713.02
CUST_03428,49,34,8282.45,4,5,5,455,Champions,2023-01-21,2024-11-13,662,243.60147058823532,1.8124572210814511,18.75906344410876,13709.21
CUST_03429,121,24,5908.2,4,5,5,455,Champions,2023-08-13,2024-09-02,386,246.17499999999998,1.056810403832991,22.70984455958549,16771.79
CUST_03430,515,11,1417.46,2,4,3,243,Loyal Customers,2022-08-10,2023-08-05,360,128.86,0.9856262833675564,11.160416666666666,4314.39
CUST_03431,16,23,4940.29,5,5,5,555,Champions,2023-09-20,2024-12-16,453,214.79521739130433,1.2402464065708418,18.54470198675497,11949.94
CUST_03432,715,4,275.97,1,2,1,121,Hibernating,2022-06-26,2023-01-17,205,68.9925,0.5612594113620808,7.126829268292682,1475.09
CUST_03433,471,8,823.62,2,3,2,232,At Risk,2022-07-23,2023-09-18,422,102.9525,1.1553730321697468,6.924170616113743,2138.58
CUST_03434,471,1,97.25,2,1,1,211,Hibernating,2023-09-18,2023-09-18,0,97.25,0.08213552361396304,12.175,3552.06
CUST_03435,158,8,1142.72,4,3,3,433,Potential Loyalists,2023-05-11,2024-07-27,443,142.84,1.212867898699521,6.595936794582393,2826.49
