transaction_id,customer_id,transaction_date,category,amount
TXN_026995,CUST_02423,08-10-2023,Clothing,109.95
TXN_026700,CUST_02396,17-02-2023,Home & Garden,360.64
TXN_044779,CUST_04007,28-03-2024,Sports,104.13
TXN_065231,CUST_05776,24-10-2023,Clothing,181.46
TXN_013706,CUST_01213,27-06-2023,Home & Garden,114.32
TXN_041719,CUST_03736,19-10-2024,Electronics,66.88
TXN_042105,CUST_03772,11-09-2023,Clothing,177.76
TXN_050184,CUST_04461,21-12-2024,Clothing,208.4
TXN_033295,CUST_02987,21-12-2022,Home & Garden,37.63
TXN_053516,CUST_04743,18-07-2023,Books,77.52
TXN_045686,CUST_04076,02-05-2024,Home & Garden,70.02
TXN_061314,CUST_05452,06-02-2023,Clothing,138.64
TXN_054290,CUST_04802,13-10-2024,Electronics,149.77
TXN_020266,CUST_01814,09-03-2023,Clothing,16.72
TXN_059916,CUST_05314,19-04-2023,Clothing,232.2
TXN_004227,CUST_00371,13-02-2023,Home & Garden,209.71
TXN_004186,CUST_00363,16-10-2024,Books,48.12
TXN_009038,CUST_00801,23-12-2022,Sports,107.74
TXN_058060,CUST_05139,14-06-2023,Clothing,147.4
TXN_005490,CUST_00483,27-05-2023,Clothing,152.52
TXN_028253,CUST_02532,17-04-2023,Clothing,30.42
TXN_024509,CUST_02218,27-11-2022,Clothing,161.31
TXN_050269,CUST_04472,09-10-2023,Sports,340
TXN_057368,CUST_05081,07-01-2024,Electronics,566.21
TXN_043235,CUST_03897,13-11-2024,Home & Garden,303.6
TXN_060617,CUST_05380,17-07-2023,Books,12.95
TXN_028581,CUST_02557,01-06-2023,Sports,250.6
TXN_013597,CUST_01204,03-04-2023,Books,27.28
TXN_039651,CUST_03544,14-12-2023,Sports,603.67
TXN_060400,CUST_05361,07-08-2024,Clothing,70.21
TXN_010298,CUST_00920,05-07-2023,Electronics,477.92
TXN_053719,CUST_04755,16-01-2024,Books,24.84
TXN_004541,CUST_00394,15-06-2024,Electronics,276.64
TXN_003726,CUST_00324,18-10-2023,Home & Garden,302.04
TXN_023086,CUST_02078,14-04-2024,Home & Garden,219.2
TXN_019124,CUST_01712,27-12-2023,Clothing,209.44
TXN_000299,CUST_00040,10-12-2023,Clothing,117.19
TXN_045653,CUST_04072,03-01-2024,Clothing,100.14
TXN_059302,CUST_05264,07-11-2023,Electronics,590.02
TXN_011973,CUST_01058,25-12-2023,Books,28.56
TXN_023080,CUST_02078,02-02-2023,Books,37.41
TXN_031311,CUST_02793,08-01-2024,Electronics,158.09
TXN_050633,CUST_04503,09-09-2023,Sports,88.73
TXN_046893,CUST_04180,27-06-2022,Home & Garden,196.12
TXN_005190,CUST_00455,19-11-2022,Clothing,193.01
TXN_049008,CUST_04364,06-05-2024,Books,80.25
TXN_066966,CUST_05943,26-09-2022,Sports,15.8
TXN_004718,CUST_00412,11-11-2022,Clothing,50.85
TXN_022374,CUST_02019,02-12-2023,Electronics,209.19
TXN_017019,CUST_01519,13-10-2023,Home & Garden,236.72
TXN_030213,CUST_02702,09-04-2023,Books,29.04
TXN_066599,CUST_05907,02-06-2023,Home & Garden,164.24
TXN_042840,CUST_03858,22-04-2024,Clothing,133.62
TXN_024726,CUST_02236,11-01-2024,Clothing,112.12
TXN_027538,CUST_02472,18-04-2022,Sports,126.03
TXN_058939,CUST_05230,11-12-2024,Sports,209.69
TXN_037701,CUST_03375,29-03-2024,Books,39.1
TXN_018655,CUST_01665,01-12-2024,Clothing,149.43
TXN_006071,CUST_00530,19-01-2024,Books,96.84
TXN_065930,CUST_05844,13-05-2023,Sports,118.96
TXN_051782,CUST_04598,22-07-2024,Sports,164.19
TXN_020286,CUST_01815,06-04-2024,Clothing,263.32
TXN_035727,CUST_03195,10-10-2023,Books,34.29
TXN_018584,CUST_01654,03-04-2024,Home & Garden,288.27
TXN_003501,CUST_00309,24-09-2022,Electronics,196.23
TXN_007165,CUST_00632,24-12-2023,Electronics,176.48
TXN_043158,CUST_03889,27-11-2022,Electronics,719.42
TXN_022893,CUST_02059,28-11-2023,Books,37.64
TXN_015954,CUST_01426,21-01-2023,Home & Garden,702.03
TXN_021898,CUST_01969,21-10-2022,Clothing,225.47
TXN_050423,CUST_04488,23-12-2022,Books,24.93
TXN_045812,CUST_04086,09-08-2022,Home & Garden,279.77
TXN_049723,CUST_04419,25-08-2023,Electronics,698.3
TXN_038282,CUST_03423,31-10-2023,Home & Garden,84.73
TXN_054114,CUST_04792,17-10-2023,Electronics,577.52
TXN_043813,CUST_03937,21-03-2023,Sports,199.37
TXN_064101,CUST_05685,03-07-2024,Books,89.97
TXN_006816,CUST_00604,29-07-2023,Electronics,429.16
TXN_000510,CUST_00056,23-12-2023,Home & Garden,304
TXN_057129,CUST_05066,28-11-2022,Home & Garden,449.88
TXN_008815,CUST_00778,12-04-2024,Clothing,164.33
TXN_011287,CUST_00995,27-04-2023,Home & Garden,51.86
TXN_063588,CUST_05644,25-06-2024,Sports,57.97
TXN_000108,CUST_00016,08-02-2024,Home & Garden,187.69
TXN_024940,CUST_02250,17-12-2023,Clothing,209.92
TXN_022079,CUST_01983,20-11-2024,Sports,180.31
TXN_022461,CUST_02025,11-09-2023,Books,120.08
TXN_000967,CUST_00093,24-01-2024,Books,23.63
TXN_042745,CUST_03847,05-07-2024,Sports,148.36
TXN_056758,CUST_05027,02-04-2024,Sports,65.03
TXN_037916,CUST_03395,23-01-2023,Home & Garden,483.94
TXN_032513,CUST_02915,05-05-2023,Clothing,38.75
TXN_032553,CUST_02918,29-11-2023,Books,45.67
TXN_040304,CUST_03601,03-09-2022,Sports,18.25
TXN_054382,CUST_04811,22-03-2022,Clothing,351.97
TXN_033566,CUST_03014,09-08-2024,Clothing,96.27
TXN_048691,CUST_04324,19-02-2024,Electronics,826.63
TXN_004609,CUST_00402,22-07-2023,Sports,157.86
TXN_012850,CUST_01136,07-02-2024,Electronics,165.94
TXN_014857,CUST_01318,23-12-2023,Clothing,75.13
TXN_054287,CUST_04802,30-06-2024,Sports,111.74
TXN_002549,CUST_00227,12-11-2024,Clothing,78.93
TXN_022962,CUST_02065,14-07-2024,Sports,46.61
TXN_036507,CUST_03269,09-06-2024,Sports,172.5
TXN_013607,CUST_01205,13-05-2024,Electronics,504.82
TXN_032742,CUST_02943,12-10-2022,Books,17.63
TXN_017173,CUST_01534,29-08-2023,Electronics,457.11
TXN_040249,CUST_03591,19-03-2023,Books,19.01
TXN_040968,CUST_03667,22-08-2023,Electronics,80.05
TXN_032321,CUST_02894,30-08-2023,Books,23.31
TXN_067386,CUST_05978,04-03-2024,Clothing,174.12
TXN_058477,CUST_05182,20-08-2023,Home & Garden,224.86
TXN_011243,CUST_00991,17-01-2023,Clothing,46.11
TXN_017901,CUST_01590,26-07-2023,Electronics,521.47
TXN_031878,CUST_02849,21-01-2024,Sports,67.22
TXN_017848,CUST_01586,14-12-2023,Books,97.94
TXN_005450,CUST_00482,14-01-2023,Sports,245.23
TXN_027416,CUST_02460,17-03-2023,Books,14.28
TXN_015430,CUST_01370,20-08-2023,Books,51.45
TXN_052072,CUST_04620,09-10-2023,Sports,181.38
TXN_025640,CUST_02303,06-05-2023,Clothing,199.91
TXN_015562,CUST_01385,21-01-2024,Clothing,118.21
TXN_037309,CUST_03348,10-10-2023,Electronics,356.76
TXN_001147,CUST_00114,10-06-2024,Electronics,202.74
TXN_065827,CUST_05836,09-12-2023,Clothing,154.51
TXN_005942,CUST_00523,13-04-2024,Sports,65.37
TXN_011177,CUST_00983,22-07-2023,Home & Garden,760.93
TXN_066537,CUST_05899,10-01-2023,Electronics,720.67
TXN_063636,CUST_05649,17-07-2023,Sports,111.37
TXN_030386,CUST_02717,04-11-2023,Books,70.98
TXN_048947,CUST_04360,13-08-2023,Home & Garden,319.2
TXN_005653,CUST_00499,31-01-2024,Sports,31.09
TXN_048996,CUST_04363,13-04-2024,Home & Garden,362.04
TXN_055094,CUST_04877,14-12-2023,Electronics,564.7
TXN_039854,CUST_03558,25-08-2024,Electronics,475.33
TXN_035405,CUST_03165,03-07-2023,Electronics,1051.31
TXN_022956,CUST_02065,09-12-2023,Clothing,169.89
TXN_049371,CUST_04393,22-04-2024,Sports,246.08
TXN_055636,CUST_04927,24-09-2022,Clothing,51.96
TXN_061013,CUST_05424,04-02-2024,Books,11.02
TXN_039740,CUST_03550,21-09-2024,Home & Garden,63.14
TXN_039691,CUST_03547,05-03-2024,Electronics,209.09
TXN_004584,CUST_00399,21-11-2024,Books,37.1
TXN_057995,CUST_05136,08-06-2023,Home & Garden,142.67
TXN_004498,CUST_00391,13-03-2024,Sports,431.84
TXN_010393,CUST_00928,14-04-2024,Clothing,74.89
TXN_015441,CUST_01372,07-06-2024,Home & Garden,240.95
TXN_030394,CUST_02717,17-03-2024,Sports,85.53
TXN_059858,CUST_05310,06-10-2022,Books,35.35
TXN_015890,CUST_01419,05-05-2022,Home & Garden,84.64
TXN_010386,CUST_00927,09-11-2023,Home & Garden,112.3
TXN_017841,CUST_01586,18-08-2023,Electronics,198.07
TXN_034430,CUST_03089,05-10-2024,Home & Garden,93.11
TXN_028408,CUST_02543,13-12-2023,Books,41.14
TXN_048434,CUST_04300,09-04-2024,Home & Garden,63.89
TXN_021593,CUST_01948,16-10-2022,Books,12.79
TXN_019805,CUST_01764,21-04-2022,Sports,184.27
TXN_008804,CUST_00778,29-08-2023,Clothing,113.08
TXN_056264,CUST_04984,16-02-2023,Clothing,184.33
TXN_026817,CUST_02402,29-04-2024,Home & Garden,119.23
TXN_018975,CUST_01697,24-01-2023,Home & Garden,149.24
TXN_052166,CUST_04628,02-06-2024,Home & Garden,241.18
TXN_030516,CUST_02730,02-09-2024,Clothing,122.24
TXN_064637,CUST_05728,08-08-2023,Books,35.84
TXN_064563,CUST_05723,20-09-2022,Home & Garden,236.67
TXN_022497,CUST_02026,23-06-2024,Sports,149.85
TXN_057430,CUST_05087,05-11-2023,Sports,224.2
TXN_054645,CUST_04838,19-11-2023,Clothing,72.19
TXN_039118,CUST_03494,21-07-2023,Sports,336.8
TXN_014577,CUST_01289,13-08-2023,Clothing,156.58
TXN_061722,CUST_05488,18-02-2024,Books,98.87
TXN_039307,CUST_03512,22-01-2023,Sports,180.73
TXN_055769,CUST_04940,28-06-2024,Sports,94.62
TXN_065120,CUST_05768,19-02-2024,Books,42.76
TXN_060441,CUST_05365,05-10-2023,Electronics,224.47
TXN_057517,CUST_05094,06-06-2024,Sports,103.56
TXN_051366,CUST_04564,10-12-2024,Electronics,488.21
TXN_043747,CUST_03932,04-10-2023,Books,35.79
TXN_052620,CUST_04671,26-12-2023,Home & Garden,341
TXN_054165,CUST_04796,13-07-2023,Sports,180.29
TXN_001180,CUST_00118,22-04-2024,Books,38.92
TXN_048899,CUST_04356,20-07-2024,Sports,132.25
TXN_054705,CUST_04845,10-06-2022,Electronics,962.92
TXN_057194,CUST_05069,30-06-2023,Sports,104.92
TXN_059439,CUST_05279,19-08-2023,Clothing,158.28
TXN_036565,CUST_03279,13-07-2022,Sports,270.38
TXN_031808,CUST_02845,07-03-2024,Home & Garden,403.98
TXN_029013,CUST_02597,31-08-2023,Clothing,178.67
TXN_050400,CUST_04484,25-10-2024,Clothing,104.48
TXN_054987,CUST_04865,18-10-2023,Home & Garden,294.8
TXN_033508,CUST_03009,27-10-2022,Electronics,591.59
TXN_058055,CUST_05139,24-12-2022,Clothing,205.4
TXN_020367,CUST_01823,02-04-2023,Electronics,293.57
TXN_058832,CUST_05218,24-07-2023,Electronics,365.84
TXN_060384,CUST_05360,26-03-2023,Books,56.47
TXN_061657,CUST_05483,29-04-2023,Sports,34.61
TXN_035129,CUST_03141,12-10-2023,Electronics,130.8
TXN_008709,CUST_00769,11-11-2023,Clothing,153.88
TXN_065823,CUST_05836,27-10-2023,Sports,322.65
TXN_002044,CUST_00188,22-12-2023,Home & Garden,478.07
TXN_060097,CUST_05331,07-11-2022,Home & Garden,406.9
TXN_066146,CUST_05864,08-08-2024,Books,54.72
TXN_063511,CUST_05636,28-02-2024,Books,33.34
TXN_040008,CUST_03577,08-03-2023,Home & Garden,123.35
TXN_036168,CUST_03232,19-01-2023,Clothing,105.74
TXN_008048,CUST_00712,03-02-2024,Clothing,122.06
TXN_043504,CUST_03916,23-05-2024,Clothing,112.6
TXN_026943,CUST_02415,20-05-2024,Home & Garden,300.12
TXN_028909,CUST_02585,30-08-2022,Sports,149.06
TXN_054697,CUST_04844,19-07-2023,Books,34.95
TXN_019243,CUST_01722,11-07-2023,Home & Garden,494.03
TXN_032707,CUST_02937,06-11-2024,Electronics,1373.43
TXN_029557,CUST_02642,02-01-2023,Electronics,181.76
TXN_043354,CUST_03906,24-08-2024,Home & Garden,318.46
TXN_009740,CUST_00868,10-07-2023,Sports,342.71
TXN_029646,CUST_02653,28-07-2022,Electronics,446.93
TXN_028460,CUST_02546,23-04-2023,Home & Garden,212.6
TXN_062438,CUST_05546,26-10-2023,Books,15.39
TXN_017599,CUST_01564,06-02-2023,Home & Garden,186.11
TXN_031551,CUST_02819,28-03-2024,Clothing,159.31
TXN_001347,CUST_00128,21-05-2023,Sports,120.29
TXN_039819,CUST_03556,11-04-2024,Books,64.1
TXN_064893,CUST_05751,04-11-2023,Books,17.73
TXN_056878,CUST_05041,21-08-2024,Sports,162.49
TXN_003103,CUST_00273,18-11-2022,Home & Garden,646.01
TXN_058404,CUST_05172,01-09-2023,Electronics,48.19
TXN_001428,CUST_00136,15-05-2023,Clothing,69.8
TXN_031538,CUST_02818,14-11-2022,Home & Garden,183.89
TXN_056804,CUST_05030,01-11-2024,Books,54
TXN_035977,CUST_03211,06-10-2024,Clothing,83.95
TXN_063540,CUST_05638,05-10-2024,Books,17.15
TXN_058356,CUST_05165,20-07-2023,Clothing,63.16
TXN_036872,CUST_03304,23-12-2023,Books,67.58
TXN_016136,CUST_01441,12-03-2024,Electronics,988.63
TXN_039514,CUST_03533,04-10-2024,Electronics,627.21
TXN_065291,CUST_05779,03-10-2024,Home & Garden,32.79
TXN_020780,CUST_01867,22-12-2023,Books,53.47
TXN_028643,CUST_02562,12-07-2024,Books,76.71
TXN_033268,CUST_02986,27-09-2022,Electronics,553.55
TXN_052841,CUST_04684,25-07-2023,Sports,118.11
TXN_044729,CUST_04003,13-06-2022,Home & Garden,23.87
TXN_006607,CUST_00586,26-04-2024,Sports,75.63
TXN_061880,CUST_05503,31-12-2022,Sports,451.18
TXN_011196,CUST_00985,10-03-2023,Sports,161.83
TXN_006137,CUST_00542,24-09-2023,Electronics,494.82
TXN_012999,CUST_01153,30-10-2023,Electronics,203.86
TXN_014315,CUST_01268,10-06-2023,Books,32.31
TXN_024198,CUST_02186,31-01-2024,Sports,157.29
TXN_005289,CUST_00464,09-10-2023,Electronics,362.95
TXN_007959,CUST_00706,20-01-2023,Clothing,189.01
TXN_023593,CUST_02118,09-03-2024,Home & Garden,458.8
TXN_041542,CUST_03722,30-11-2022,Sports,278.79
TXN_029919,CUST_02673,20-05-2024,Sports,164.79
TXN_005010,CUST_00439,12-01-2023,Sports,153.81
TXN_013466,CUST_01192,09-11-2024,Home & Garden,169.18
TXN_024038,CUST_02167,20-03-2024,Home & Garden,165.1
TXN_056768,CUST_05029,14-08-2022,Electronics,523.25
TXN_037259,CUST_03345,15-03-2023,Clothing,38.81
TXN_060110,CUST_05332,08-10-2022,Home & Garden,327.15
TXN_007901,CUST_00698,07-04-2023,Home & Garden,310.15
TXN_048489,CUST_04304,11-11-2023,Home & Garden,645.06
TXN_056250,CUST_04982,12-10-2023,Home & Garden,263.7
TXN_017290,CUST_01542,22-07-2023,Electronics,496.74
TXN_006556,CUST_00582,24-08-2023,Home & Garden,231.9
TXN_058817,CUST_05217,09-05-2023,Electronics,404.07
TXN_002368,CUST_00210,01-02-2024,Clothing,106.52
TXN_058928,CUST_05229,07-02-2023,Electronics,460.74
TXN_004446,CUST_00387,31-07-2023,Electronics,351.92
TXN_058546,CUST_05186,06-06-2023,Electronics,236.48
TXN_013001,CUST_01153,21-03-2024,Sports,22.74
TXN_014668,CUST_01296,10-02-2024,Sports,30.54
TXN_019320,CUST_01729,10-05-2023,Books,119.29
TXN_032708,CUST_02937,12-11-2024,Clothing,292.79
TXN_002233,CUST_00200,18-06-2024,Clothing,281.03
TXN_003593,CUST_00316,10-04-2023,Books,38.46
TXN_060177,CUST_05341,14-06-2022,Sports,195.89
TXN_054279,CUST_04801,13-11-2024,Books,100.05
TXN_031200,CUST_02785,27-04-2024,Electronics,339.81
TXN_019903,CUST_01771,30-01-2024,Sports,143.13
TXN_038450,CUST_03437,23-07-2022,Electronics,323.2
TXN_067137,CUST_05956,18-11-2023,Clothing,263.32
TXN_029358,CUST_02624,26-09-2022,Clothing,225.3
TXN_004217,CUST_00370,10-04-2023,Home & Garden,44.37
TXN_061099,CUST_05428,23-03-2023,Home & Garden,161.45
TXN_059749,CUST_05296,14-01-2024,Books,61.74
TXN_008509,CUST_00749,10-09-2023,Home & Garden,249.59
TXN_005192,CUST_00455,12-12-2022,Books,88.02
TXN_057087,CUST_05060,06-02-2023,Books,34.4
TXN_007280,CUST_00640,14-03-2023,Clothing,78.76
TXN_031268,CUST_02789,21-05-2024,Sports,270.26
TXN_024411,CUST_02207,31-07-2024,Books,117.19
TXN_066771,CUST_05927,04-12-2023,Clothing,63.07
TXN_048028,CUST_04272,10-01-2022,Electronics,765.36
TXN_061970,CUST_05509,21-07-2024,Books,44.56
TXN_056570,CUST_05006,03-08-2022,Electronics,435.91
TXN_030606,CUST_02739,17-10-2022,Electronics,344.12
TXN_012565,CUST_01112,07-07-2022,Books,17.82
TXN_037140,CUST_03328,24-05-2023,Electronics,606.86
TXN_049470,CUST_04399,19-06-2024,Home & Garden,335.14
TXN_007151,CUST_00631,13-02-2024,Clothing,126.76
TXN_008980,CUST_00793,17-09-2024,Books,18.57
TXN_001406,CUST_00133,31-05-2023,Sports,273.79
TXN_000279,CUST_00040,18-12-2022,Home & Garden,95.34
TXN_023031,CUST_02071,23-06-2024,Clothing,223.49
TXN_027616,CUST_02477,18-07-2024,Electronics,647.25
TXN_049007,CUST_04364,23-04-2024,Books,66.53
TXN_006353,CUST_00562,26-08-2024,Sports,140.3
TXN_031755,CUST_02840,13-03-2024,Sports,55.94
TXN_067420,CUST_05980,14-08-2023,Books,29.07
TXN_046349,CUST_04131,05-10-2024,Home & Garden,126.28
TXN_022660,CUST_02040,20-09-2023,Sports,158.12
TXN_013839,CUST_01225,22-07-2024,Home & Garden,290.97
TXN_067565,CUST_05990,09-03-2024,Books,70.72
TXN_003046,CUST_00266,23-08-2024,Home & Garden,381.64
TXN_067365,CUST_05974,18-11-2023,Books,39.85
TXN_000375,CUST_00045,02-07-2022,Clothing,47.54
TXN_061624,CUST_05482,22-07-2022,Sports,217.75
TXN_018472,CUST_01641,12-07-2023,Electronics,843.18
TXN_039430,CUST_03525,13-11-2022,Clothing,107.22
TXN_026713,CUST_02396,01-10-2023,Home & Garden,179.24
TXN_036503,CUST_03269,20-07-2023,Electronics,102.17
TXN_058627,CUST_05197,21-09-2023,Books,84.4
TXN_060024,CUST_05322,21-09-2022,Home & Garden,245.29
TXN_006617,CUST_00586,07-10-2024,Home & Garden,434.68
TXN_001030,CUST_00098,18-10-2023,Electronics,696.78
TXN_042877,CUST_03864,21-06-2023,Clothing,100.18
TXN_015302,CUST_01357,15-08-2022,Home & Garden,50.32
TXN_046874,CUST_04177,15-11-2023,Sports,292.01
TXN_039507,CUST_03533,26-05-2024,Clothing,317.7
TXN_004901,CUST_00428,20-09-2022,Home & Garden,13.78
TXN_006515,CUST_00580,20-03-2024,Home & Garden,105.06
TXN_051556,CUST_04577,29-02-2024,Clothing,372.38
TXN_054113,CUST_04792,10-10-2023,Sports,502.21
TXN_017531,CUST_01558,13-06-2023,Electronics,349
TXN_066124,CUST_05863,28-12-2024,Home & Garden,392.38
TXN_022841,CUST_02056,13-09-2023,Electronics,356.82
TXN_016954,CUST_01516,02-07-2023,Clothing,149.42
TXN_020816,CUST_01870,27-12-2023,Electronics,150.36
TXN_009881,CUST_00879,12-12-2023,Books,101.43
TXN_013598,CUST_01204,05-06-2023,Clothing,17.8
TXN_066767,CUST_05927,14-03-2023,Electronics,360.43
TXN_023371,CUST_02103,04-03-2024,Home & Garden,268.89
TXN_042894,CUST_03865,12-01-2024,Clothing,76.78
TXN_021661,CUST_01952,08-11-2022,Books,59.91
TXN_014986,CUST_01328,01-09-2024,Sports,95.42
TXN_034586,CUST_03104,12-01-2023,Sports,300.92
TXN_039546,CUST_03537,17-11-2023,Sports,93.75
TXN_063839,CUST_05669,12-09-2023,Books,62.68
TXN_043108,CUST_03885,01-06-2023,Clothing,78.32
TXN_014612,CUST_01291,12-10-2023,Clothing,42.52
TXN_063025,CUST_05593,30-09-2024,Sports,193.18
TXN_037941,CUST_03395,23-05-2024,Clothing,286.38
TXN_017055,CUST_01521,17-06-2024,Home & Garden,223.64
TXN_051321,CUST_04563,08-04-2024,Sports,357.66
TXN_010369,CUST_00925,15-10-2023,Home & Garden,275.68
TXN_001029,CUST_00098,25-09-2023,Books,35.76
TXN_010701,CUST_00950,31-03-2024,Books,93.78
TXN_022279,CUST_02007,29-07-2023,Electronics,217.8
TXN_047842,CUST_04260,21-07-2023,Books,50.83
TXN_054285,CUST_04802,21-04-2024,Home & Garden,239.04
TXN_062770,CUST_05574,15-03-2024,Home & Garden,50.72
TXN_036474,CUST_03268,22-02-2023,Books,56.66
TXN_041087,CUST_03676,24-11-2023,Electronics,557.61
TXN_016781,CUST_01499,21-09-2023,Home & Garden,149.3
TXN_016526,CUST_01478,31-01-2024,Clothing,231.68
TXN_012152,CUST_01074,23-12-2024,Books,38.17
TXN_023944,CUST_02153,22-06-2023,Home & Garden,209.1
TXN_049293,CUST_04388,28-04-2024,Electronics,519.68
TXN_044204,CUST_03962,30-03-2023,Clothing,244.03
TXN_028407,CUST_02543,02-12-2023,Clothing,206.97
TXN_035211,CUST_03147,29-10-2023,Home & Garden,40.84
TXN_067608,CUST_05993,09-09-2023,Sports,445.08
TXN_047392,CUST_04223,23-07-2024,Home & Garden,578.45
TXN_020533,CUST_01840,06-12-2023,Sports,204.15
TXN_018491,CUST_01645,26-11-2023,Home & Garden,153.28
TXN_047778,CUST_04256,20-10-2022,Electronics,347.81
TXN_065851,CUST_05837,20-02-2023,Sports,126.44
TXN_039672,CUST_03545,29-09-2023,Books,27.02
TXN_037401,CUST_03355,01-08-2022,Electronics,233.73
TXN_055737,CUST_04940,13-01-2023,Sports,223.47
TXN_060378,CUST_05359,24-03-2024,Sports,120.73
TXN_026935,CUST_02415,27-12-2023,Books,35.03
TXN_057804,CUST_05120,29-06-2024,Sports,278.82
TXN_027373,CUST_02453,11-06-2023,Sports,103
TXN_032805,CUST_02945,25-10-2023,Home & Garden,292.87
TXN_018327,CUST_01632,22-03-2024,Sports,66.23
TXN_047736,CUST_04251,12-01-2024,Books,88.74
TXN_035739,CUST_03195,12-04-2024,Books,69.7
TXN_015245,CUST_01352,04-08-2024,Home & Garden,583.72
TXN_000399,CUST_00047,06-01-2024,Home & Garden,123.47
TXN_023952,CUST_02153,21-10-2023,Clothing,127.58
TXN_004769,CUST_00415,13-08-2023,Books,109.06
TXN_015761,CUST_01405,06-06-2024,Books,26.86
TXN_009758,CUST_00868,28-05-2024,Sports,261.2
TXN_021881,CUST_01968,25-07-2024,Books,101.52
TXN_062467,CUST_05550,18-05-2024,Books,23.56
TXN_017913,CUST_01591,23-09-2024,Electronics,308.89
TXN_062707,CUST_05570,15-01-2023,Electronics,386.14
TXN_016697,CUST_01491,01-11-2024,Sports,29.32
TXN_016327,CUST_01460,13-07-2024,Home & Garden,292.38
TXN_020464,CUST_01834,10-06-2023,Clothing,53.7
TXN_044016,CUST_03952,16-05-2023,Electronics,306.07
TXN_005184,CUST_00455,17-08-2022,Home & Garden,384.99
TXN_046321,CUST_04130,09-07-2023,Electronics,160.1
TXN_043572,CUST_03919,10-05-2023,Sports,47.89
TXN_015856,CUST_01413,14-09-2023,Books,36.02
TXN_012100,CUST_01069,10-01-2023,Sports,233.05
TXN_024982,CUST_02255,16-10-2022,Home & Garden,387.28
TXN_033257,CUST_02984,24-11-2024,Electronics,160.6
TXN_011130,CUST_00978,25-06-2024,Sports,47.82
TXN_052415,CUST_04650,03-12-2022,Home & Garden,578.71
TXN_039403,CUST_03520,13-01-2023,Books,22.78
TXN_032843,CUST_02947,24-06-2023,Clothing,217.83
TXN_058286,CUST_05160,30-10-2022,Home & Garden,599.05
TXN_056419,CUST_04995,26-09-2024,Home & Garden,294.05
TXN_057788,CUST_05119,12-03-2024,Electronics,1052.85
TXN_038327,CUST_03428,06-02-2024,Sports,309.19
TXN_005501,CUST_00483,17-11-2023,Clothing,264.09
TXN_046258,CUST_04124,14-04-2023,Books,100.2
TXN_056267,CUST_04984,18-07-2023,Books,27.12
TXN_065478,CUST_05802,26-09-2023,Sports,383.22
TXN_036217,CUST_03237,18-02-2023,Home & Garden,66.4
TXN_060251,CUST_05348,15-10-2023,Home & Garden,235.47
TXN_062608,CUST_05561,07-10-2023,Electronics,805.31
TXN_009845,CUST_00876,04-11-2023,Electronics,738.85
TXN_007927,CUST_00703,12-05-2022,Clothing,26.47
TXN_004184,CUST_00363,29-07-2024,Clothing,84.95
TXN_056785,CUST_05030,02-01-2024,Clothing,108.4
TXN_019987,CUST_01780,06-01-2024,Sports,143.41
TXN_000567,CUST_00063,29-07-2022,Clothing,269.07
TXN_010963,CUST_00962,25-04-2023,Sports,376.47
TXN_053383,CUST_04737,06-06-2024,Electronics,148.9
TXN_016502,CUST_01476,10-08-2024,Sports,294.93
TXN_048330,CUST_04291,08-08-2024,Books,35.08
TXN_062521,CUST_05556,05-06-2023,Electronics,586.08
TXN_025022,CUST_02259,27-06-2022,Sports,381.14
TXN_026960,CUST_02417,21-10-2022,Home & Garden,191.78
TXN_049860,CUST_04434,21-11-2022,Clothing,147.28
TXN_033234,CUST_02979,19-09-2023,Sports,106.7
TXN_031700,CUST_02834,06-10-2024,Electronics,1002.58
TXN_013005,CUST_01154,20-09-2024,Home & Garden,34.38
TXN_026725,CUST_02396,04-04-2024,Clothing,91.32
TXN_027918,CUST_02500,10-10-2023,Books,41.06
TXN_063191,CUST_05607,04-11-2024,Clothing,158.87
TXN_032559,CUST_02918,05-08-2024,Books,14.26
TXN_007606,CUST_00670,20-05-2023,Clothing,212.93
TXN_006025,CUST_00528,17-03-2024,Sports,219.6
TXN_025034,CUST_02259,31-12-2022,Electronics,846.14
TXN_029121,CUST_02605,29-11-2023,Clothing,421.87
TXN_004357,CUST_00380,11-08-2023,Home & Garden,81.94
TXN_015247,CUST_01352,01-09-2024,Electronics,999.59
TXN_030201,CUST_02699,30-12-2024,Clothing,194.99
TXN_053986,CUST_04780,08-09-2023,Electronics,297.36
TXN_018023,CUST_01603,27-03-2023,Clothing,182.87
TXN_062394,CUST_05543,16-02-2023,Electronics,250.74
TXN_066205,CUST_05868,28-10-2023,Home & Garden,121.37
TXN_040943,CUST_03666,24-08-2023,Home & Garden,436.74
TXN_059217,CUST_05254,06-12-2024,Books,107.48
TXN_025378,CUST_02284,11-04-2023,Home & Garden,556.67
TXN_050580,CUST_04501,05-02-2023,Books,81.95
TXN_064244,CUST_05699,21-07-2023,Clothing,124.37
TXN_019773,CUST_01761,29-08-2022,Sports,205.25
TXN_028682,CUST_02565,29-01-2024,Electronics,202.95
TXN_019634,CUST_01753,06-03-2024,Books,27.66
TXN_025730,CUST_02307,04-10-2022,Books,12.26
TXN_025933,CUST_02327,29-09-2024,Books,13.88
TXN_049258,CUST_04384,04-09-2024,Books,106.63
TXN_050958,CUST_04532,30-04-2023,Sports,37.64
